,ns1:natOp,Marca_x,Produto,ns1:uCom,Quantitade,Valor Unitario,ns1:vProd,Marca_y,Index
2426,Venda de mercadorias,,OLEO DE COPAIBA,L,1,200,200,Oleicos,350.0
2427,Venda de mercadorias,,OLEO ESSENCIAL DE BREU BRANCO INATU 10 ML LOTE 270121,UN,1,"86,25","86,25",Inatú,197.0
2428,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g  Lote 68035 Val 03/08/21,UN,1,"18,8","18,8",Manioca,226.0
2429,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO -120g - Cacau Way Val 20/08/21,UN,1,"18,9","18,9",Cacau Way,10.0
2430,Venda de mercadorias,,OLEO LIDIMO DE ANDIROBA INATU 30 ML LOTE 290121 (248 UNI TOTAL),UN,1,32,32,Inatú,200.0
2431,Venda de mercadorias,,Oleo Lidimo de Resina de Copaiba Inatu 30 ml Lote: 220121 x250,UN,2,38,76,Inatú,203.0
2432,Venda de mercadorias,,Molho de Tucupi Preto - 150g - Manioca,UN,1,29,29,Manioca,257.0
2433,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO -120g - Cacau Way Val 20/08/21,UN,1,"18,9","18,9",Cacau Way,10.0
2434,Venda de mercadorias,,OLEO DE COPAIBA,L,1,200,200,Oleicos,350.0
2435,Venda de mercadorias,,MANTEIGA DE CUPUACU,KG,1,150,150,,
2436,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,1,18,18,Café Apuí,20.0
2437,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2438,Venda de mercadorias,,Geleia de Cupuacu - 130g - Manioca,UN,1,25,25,Manioca,228.0
2439,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 331 Val 28/09/21,UN,1,"18,9","18,9",Manioca,249.0
2440,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO -120g - Cacau Way Val 20/08/21,UN,1,17,17,Cacau Way,10.0
2441,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,1,"13,5","13,5",Floresta em Pé,175.0
2442,Venda de mercadorias,,Everyday Powercoffee - 150g - Terramazonia,UN,1,60,60,Terramazonia,485.0
2443,Venda de mercadorias,,Camu Camu em po -  200g -  Terramazonia Lote 257 Val 07/22,UN,2,40,80,Terramazonia,474.0
2444,Venda de mercadorias,,OLEO VEGETAL DE ANDIROBA,KG,1,135,135,Simbioze Amazonica,468.0
2445,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,40,40,Peabiru,363.0
2446,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,40,40,Café Apuí,18.0
2447,Venda de mercadorias,,Geleia Light de Cupuacu com Castanha - 240g - Terramazonia,UN,1,40,40,Terramazonia,510.0
2448,Venda de mercadorias,,Acai em po - 200g - Terramazonia,UN,1,40,40,Terramazonia,471.0
2449,Venda de mercadorias,,Granola Tapioca 200g - Manioca,UN,1,36,36,Manioca,247.0
2450,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,40,40,Peabiru,363.0
2451,Venda de mercadorias,,Granola Tapioca 200g - Manioca,UN,1,36,36,Manioca,247.0
2452,Venda de mercadorias,,Acai em po - 200g - Terramazonia,UN,1,40,40,Terramazonia,471.0
2453,Venda de mercadorias,,Geleia Light de Cupuacu com Castanha - 240g - Terramazonia,UN,1,40,40,Terramazonia,510.0
2454,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,40,40,Café Apuí,18.0
2455,Venda de mercadorias,,Tempero Amazonico - 40g - Terramazonia,UN,1,"33,06","33,06",Terramazonia,535.0
2456,Venda de mercadorias,,Feijao Manteiguinha 500g,UN,1,"33,06","33,06",Manioca,218.0
2457,Venda de mercadorias,,Geleia de Cubiu com Abacaxi - 240g - Terramazonia,UN,1,"33,06","33,06",Terramazonia,505.0
2458,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"33,06","33,06",Manioca,258.0
2459,Venda de mercadorias,,Farofa sabor tradicional - 300 g - Farofa da Amazonia,UN,1,"33,06","33,06",Farofa da Amazonia,170.0
2460,Venda de mercadorias,,CHOCOLATE MULHERES DA FLORESTA - 72 CACAU - De Mendes,UN,1,"26,45","26,45",De Mendes,105.0
2461,Venda de mercadorias,,Geleia de Cubiu com Abacaxi - 240g - Terramazonia,UN,1,"33,06","33,06",Terramazonia,505.0
2462,Venda de mercadorias,,Feijao Manteiguinha 500g,UN,1,"33,06","33,06",Manioca,218.0
2463,Venda de mercadorias,,Farofa sabor tradicional - 300 g - Farofa da Amazonia,UN,1,"33,06","33,06",Farofa da Amazonia,170.0
2464,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"33,06","33,06",Manioca,258.0
2465,Venda de mercadorias,,Tempero Amazonico - 40g - Terramazonia,UN,1,"33,06","33,06",Terramazonia,535.0
2466,Venda de mercadorias,,CHOCOLATE MULHERES DA FLORESTA - 72 CACAU - De Mendes,UN,1,"26,45","26,45",De Mendes,105.0
2467,Venda de mercadoria para consumidor final,,Everyday Imunne 150g - Terramazonia,UN,2,60,120,Terramazonia,483.0
2468,Venda de mercadoria para consumidor final,,OLEO VEGETAL DE ANDIROBA,UN,1,135,135,Simbioze Amazonica,468.0
2469,Venda de mercadorias,,OLEO LIDIMO DE ANDIROBA INATU 30 ML LOTE 290121 (248 UNI TOTAL),UN,2,32,64,Inatú,200.0
2470,Venda de mercadorias,,Oleo Lidimo de Resina de Copaiba Inatu 30 ml Lote: 220121 x250,UN,2,38,76,Inatú,203.0
2471,Venda de mercadorias,,OLEO ESSENCIAL DE BREU BRANCO INATU 10 ML LOTE 270121,UN,2,"86,25","172,5",Inatú,197.0
2472,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml Lote: 150221 x207,UN,2,"119,95","239,9",Inatú,202.0
2473,Venda de mercadorias,,Amostra oleo de acai 30 ml,UN,2,0,0,Oleicos,332.0
2474,Venda de mercadorias,,OLEO ESSENCIAL DE BREU BRANCO INATU 10 ML LOTE 270121,UN,1,"86,25","86,25",Inatú,197.0
2475,Venda de mercadorias,,Everyday Imunne 150g - Terramazonia,UN,1,60,60,Terramazonia,483.0
2476,Venda de mercadorias,,Everyday Powercoffee - 150g - Terramazonia,UN,1,60,60,Terramazonia,485.0
2477,Venda de mercadorias,,Tucupi Amarelo 1L  - Manioca Lote: 020720 Val 02/07/21,und,1,35,35,Manioca,273.0
2478,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,4,18,72,Naturus,325.0
2479,Venda de mercadorias,,Geleia de Cupuacu - 130g - Manioca,UN,1,25,25,Manioca,228.0
2480,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,1,14,14,Nakau,293.0
2481,Venda de mercadorias,,OLEO VEGETAL DE ANDIROBA,KG,1,135,135,Simbioze Amazonica,468.0
2482,Venda de mercadorias,,Everyday Imunne 150g - Terramazonia,UN,1,60,60,Terramazonia,483.0
2483,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,60,60,Terramazonia,486.0
2484,Venda de mercadorias,,OLEO LIDIMO DE ANDIROBA INATU 30 ML LOTE 290121 (248 UNI TOTAL),UN,1,32,32,Inatú,200.0
2485,Venda de mercadorias,,Oleo Lidimo de Resina de Copaiba Inatu 30 ml Lote: 220121 x250,UN,1,38,38,Inatú,203.0
2486,Venda de mercadorias,,OLEO ESSENCIAL DE BREU BRANCO INATU 10 ML LOTE 270121,UN,1,"86,25","86,25",Inatú,197.0
2487,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml Lote: 150221 x207,UN,1,"119,95","119,95",Inatú,202.0
2488,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,60,60,Terramazonia,486.0
2489,Venda de mercadorias,,Amostra oleo de Buriti 30 ml,UN,1,0,0,Oleicos,333.0
2490,Venda de mercadorias,,OLEO LIDIMO DE ANDIROBA INATU 30 ML LOTE 290121 (248 UNI TOTAL),UN,1,5,5,Inatú,200.0
2491,Venda de mercadorias,,Oleo Lidimo de Resina de Copaiba Inatu 30 ml Lote: 220121 x250,UN,1,5,5,Inatú,203.0
2492,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,10,10,Inatú,192.0
2493,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"86,25","86,25",Inatú,198.0
2494,Venda de mercadorias,,Everyday Powercoffee - 150g - Terramazonia,UN,1,60,60,Terramazonia,485.0
2495,Venda de mercadorias,,OLEO VEGETAL DE ANDIROBA 1 Litro,KG,1,5,5,Inatú,204.0
2496,Venda de mercadorias,,OLEO DE COPAIBA 1 LITRO,L,1,5,5,Oleicos,352.0
2497,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
2498,Venda de mercadorias,,Acai em po -  200g - Terramazonia,UN,1,36,36,Terramazonia,470.0
2499,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,1,18,18,Naturus,325.0
2500,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO -120g - Cacau Way Val 20/08/21,UN,1,"18,9","18,9",Cacau Way,10.0
2501,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,3,18,54,Naturus,325.0
2502,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,32,32,Inatú,192.0
2503,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
2504,Venda de mercadorias,,Amostra oleo de acai 30 ml,UN,1,0,0,Oleicos,332.0
2505,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"86,25","86,25",Inatú,198.0
2506,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,1,14,14,Nakau,293.0
2507,Venda de mercadorias,,Chocolate 54% Cacau - 40g -  Nakau,UN,1,14,14,Nakau,289.0
2508,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
2509,Venda de mercadorias,,Acai em po -  200g - Terramazonia,UN,1,36,36,Terramazonia,470.0
2510,Venda de mercadorias,,Cupuacu em po 200g Lote:275 Val 09/22,UN,1,37,37,Terramazonia,479.0
2511,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,1,"13,5","13,5",Floresta em Pé,175.0
2512,Venda de mercadorias,,Tucupi Amarelo 1L  - Manioca Lote: 020720 Val 02/07/21,und,1,35,35,Manioca,273.0
2513,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,1,18,18,Naturus,325.0
2514,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO - 50G - Cacau Way  Val 05/07/21,UN,1,"9,3","9,3",Cacau Way,8.0
2515,Venda de mercadorias,,POLPA CUPUACU 1KG,KG,300,14,4200,Ricaeli,378.0
2516,Venda de mercadorias,,Farinha de Pupunha - 200g - Terramazonia Superplants Lote: 207 val 02/22,UN,6,20,120,Terramazonia,496.0
2517,Venda de mercadorias,,"ABACAXI P. PAST. 0,5MM BR 10KG",KG,20,"18,5",370,Ricaeli,375.0
2518,Venda de mercadorias,,Molho de Tucupi Preto - 150g - Manioca,UN,1,5,5,Manioca,257.0
2519,Venda de mercadorias,,Cupuacu em po 200g Lote:275 Val 09/22,UN,1,5,5,Terramazonia,479.0
2520,Venda de mercadorias,,Everyday Powercoffee - 150g - Terramazonia,UN,1,5,5,Terramazonia,485.0
2521,Venda de mercadorias,,Guarana em po Certificado Organico - Selecionado 125g,un,1,5,5,Terramazonia,521.0
2522,Venda de mercadorias,,Gengibre em Po 200g - Terramazonia Lote:231;Val 05/22,UN,1,5,5,Terramazonia,513.0
2523,Venda de mercadorias,,Cupuacu em po 200g Lote:264 Val 08/22,UN,6,28,168,Terramazonia,478.0
2524,Venda de mercadorias,,Acai em po -  200g - Terramazonia,UN,6,25,150,Terramazonia,470.0
2525,Venda de mercadorias,,Farinha de Cara Roxo - 200g - Terramazonia Superplants  Lote 250 Val 06/22,UN,4,20,80,Terramazonia,492.0
2526,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,1,18,18,Café Apuí,20.0
2527,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,2,19,38,Nakau,287.0
2528,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,32,32,Inatú,192.0
2529,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
2530,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"86,25","86,25",Inatú,198.0
2531,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,"119,95","119,95",Inatú,201.0
2532,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,0,0,Inatú,194.0
2533,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,0,0,Inatú,201.0
2534,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,0,0,Inatú,198.0
2535,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,0,0,Inatú,192.0
2536,Venda de mercadorias,,Amostra oleo de Buriti 30 ml,UN,1,0,0,Oleicos,333.0
2537,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,32,32,Inatú,192.0
2538,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
2539,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"86,25","86,25",Inatú,198.0
2540,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,"119,95","119,95",Inatú,201.0
2541,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,0,0,Inatú,194.0
2542,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,0,0,Inatú,201.0
2543,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,0,0,Inatú,198.0
2544,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,0,0,Inatú,192.0
2545,Venda de mercadorias,,Amostra oleo de Buriti 30 ml,UN,1,0,0,Oleicos,333.0
2546,Venda de mercadorias,,Oleo de Castanha do Brasil (Uso culinario) - 290 ml - Terramazonia  Lote 251 Val 06/21,UN,2,40,80,Terramazonia,527.0
2547,Venda de mercadorias,,Molho de Tucupi Preto - 150g - Manioca,UN,2,29,58,Manioca,257.0
2548,Venda de mercadorias,,Geleia de Cupuacu - 130g - Manioca,UN,2,25,50,Manioca,228.0
2549,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,1,"13,5","13,5",Floresta em Pé,175.0
2550,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,32,32,Inatú,192.0
2551,Venda de mercadorias,,Everyday Imunne 150g - Terramazonia,UN,1,60,60,Terramazonia,483.0
2552,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,1,18,18,Café Apuí,20.0
2553,Venda de mercadorias,,Pimenta Murupi em Po - 40g - Terramazonia Lote: 278 Val 09/21,UN,1,"16,5","16,5",Terramazonia,530.0
2554,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,"3,2","3,2",Inatú,192.0
2555,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,"3,8","3,8",Inatú,194.0
2556,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"8,625","8,63",Inatú,198.0
2557,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,"11,985","11,99",Inatú,201.0
2558,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,1,14,14,Nakau,293.0
2559,Venda de mercadorias,,Chocolate 54% Cacau - 40g -  Nakau,UN,1,14,14,Nakau,289.0
2560,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
2561,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,32,32,Inatú,192.0
2562,Venda de mercadorias,,MANTEIGA DE MURUMURU,KG,1,220,220,,
2563,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,5,18,90,Naturus,325.0
2564,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,un,9,15,135,Café Apuí,20.0
2565,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,9,"14,5","130,5",Nakau,287.0
2566,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO -120g - Cacau Way Val 20/08/21,UN,9,15,135,Cacau Way,10.0
2567,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,2,18,36,Naturus,325.0
2568,Venda de mercadorias,,OLEO ESSENCIAL DE BREU LITRO,LT,8,1615,12920,Inatú,199.0
2569,Exportacao,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,4,42,168,Peabiru,364.0
2570,Exportacao,,Guarana em po Certificado Organico - Selecionado 125g,un,4,50,200,Terramazonia,521.0
2571,Exportacao,,Oleo Essencial de Breu Branco Inatu 10ml,UN,12,"86,25",1035,Inatú,198.0
2572,Exportacao,,Oleo de Castanha do Brasil (Uso culinario) - 290 ml - Terramazonia  Lote 251 Val 06/21,UN,4,"39,9","159,6",Terramazonia,527.0
2573,Exportacao,,CAMU CAMU COOL DRIED 500 G,UN,1,"89,98","89,98",Yanadu,553.0
2574,Exportacao,,Chocolate 54% Cacau - 80g - Nakau,UN,2,19,38,Nakau,290.0
2575,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,15,38,570,Inatú,194.0
2576,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,5,"86,25","431,25",Inatú,198.0
2577,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,4,18,72,Café Apuí,20.0
2578,Venda de mercadorias,,Feijao Manteiguinha 500g Lote 68033 Val 03/08/21,UN,1,22,22,Manioca,219.0
2579,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2580,Venda de mercadorias,,Tucupi Amarelo 1L  - Manioca Lote: 020720 Val 02/07/21,und,1,35,35,Manioca,273.0
2581,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,2,18,36,Naturus,325.0
2582,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 331 Val 28/09/21,UN,2,"18,9","37,8",Manioca,249.0
2583,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,2,18,36,Café Apuí,20.0
2584,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,2,42,84,Peabiru,364.0
2585,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2586,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2587,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,2,18,36,Café Apuí,20.0
2588,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2589,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,3,42,126,Peabiru,364.0
2590,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2591,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,3,18,54,Naturus,325.0
2592,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,3,42,126,Peabiru,364.0
2593,Venda de mercadorias,,Molho de Tucupi Preto - 150g - Manioca,UN,1,29,29,Manioca,257.0
2594,Venda de mercadorias,,Tucupi Amarelo 1L  - Manioca Lote: 020720 Val 02/07/21,und,1,35,35,Manioca,273.0
2595,Venda de mercadorias,,Farinha de Cara Roxo - 200g - Terramazonia Superplants  Lote 250 Val 06/22,UN,1,32,32,Terramazonia,492.0
2596,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2597,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2598,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,2,14,28,Nakau,293.0
2599,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO -120g - Cacau Way Val 20/08/21,UN,1,"18,9","18,9",Cacau Way,10.0
2600,Venda de mercadorias,,Amostra oleo de Buriti 30 ml,UN,1,1,1,Oleicos,333.0
2601,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
2602,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,"119,95","119,95",Inatú,201.0
2603,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,31,31,Inatú,192.0
2604,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"86,25","86,25",Inatú,198.0
2605,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,2,"13,5",27,Floresta em Pé,175.0
2606,Venda de mercadorias,,Feijao Manteiguinha 500g Lote 68033 Val 03/08/21,UN,3,22,66,Manioca,219.0
2607,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,32,32,Inatú,192.0
2608,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO - 50G - Cacau Way  Val 05/07/21,UN,1,15,15,Cacau Way,8.0
2609,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2610,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 331 Val 28/09/21,UN,1,"18,9","18,9",Manioca,249.0
2611,Venda de mercadorias,,Acai em po -  200g - Terramazonia,UN,1,36,36,Terramazonia,470.0
2612,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO -120g - Cacau Way Val 20/08/21,UN,1,"18,9","18,9",Cacau Way,10.0
2613,Venda de mercadorias,,Molho de Tucupi Preto - 150g - Manioca,UN,1,29,29,Manioca,257.0
2614,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,2,14,28,Nakau,293.0
2615,Venda de mercadorias,,Tempero Amazonico - 40 g - Terramazonia Lote: 259 Val 07/21,UN,1,18,18,Terramazonia,533.0
2616,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 331 Val 28/09/21,UN,2,"18,9","37,8",Manioca,249.0
2617,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,"119,95","119,95",Inatú,201.0
2618,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,2,42,84,Peabiru,364.0
2619,Venda de mercadorias,,Pimenta Murupi em Po - 40g - Terramazonia Lote: 278 Val 09/21,UN,2,"16,5",33,Terramazonia,530.0
2620,Venda de mercadorias,,Tucupi Amarelo 1L  - Manioca Lote: 020720 Val 02/07/21,und,1,35,35,Manioca,273.0
2621,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,60,60,Terramazonia,486.0
2622,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG  Lote 02 Val 08/21,Kg,1,18,18,Naturus,325.0
2623,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,2,14,28,Nakau,293.0
2624,Venda de mercadorias,,Chocolate 54% Cacau - 80g - Nakau,UN,2,19,38,Nakau,290.0
2625,Venda de mercadorias,,Tempero Amazonico - 40 g - Terramazonia Lote: 259 Val 07/21,UN,1,18,18,Terramazonia,533.0
2626,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
2627,Venda de mercadorias,,Oleo de Andiroba Inatu 30ml,UN,1,32,32,Inatú,192.0
2628,Venda de mercadorias,,Amostra oleo de Buriti 30 ml,UN,1,0,0,Oleicos,333.0
2629,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"86,25","86,25",Inatú,198.0
2630,Venda de mercadorias,,Oleo Lidimo de Cafe Verde Inatu 30 ml,UN,1,"119,95","119,95",Inatú,201.0
2631,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,1,14,14,Nakau,293.0
2632,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
2633,Venda de mercadorias,,Chocolate 54% Cacau - 80g - Nakau,UN,1,19,19,Nakau,290.0
2634,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu  - 43g - Nakau,UN,1,14,14,Nakau,293.0
2635,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,1,18,18,Café Apuí,20.0
2636,Venda de mercadorias,,CUPUACU POLPA PAST. BR 10KG,KG,200,"18,5",3700,Manioca,212.0
2637,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 331 Val 28/09/21,UN,1,"18,9","18,9",Manioca,249.0
2638,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2639,Venda de mercadorias,,Acai em po -  200g - Terramazonia,UN,1,45,45,Terramazonia,470.0
2640,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,1,18,18,Café Apuí,20.0
2641,Venda de mercadorias,,Tucupi Amarelo 1L  - Manioca Lote: 020720 Val 02/07/21,und,1,35,35,Manioca,273.0
2642,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,2,42,84,Peabiru,364.0
2643,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G - Peabiru Lote:005 Val:23/07/21,UN,1,42,42,Peabiru,364.0
2644,Venda de mercadorias,,Chocolate 54% Cacau - 40g -  Nakau,UN,1,14,14,Nakau,289.0
2645,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,UN,1,18,18,Café Apuí,20.0
2646,Venda de mercadorias,,Pulseira Ubuntu Cor:Preto,UN,1,69,69,DaTribu,70.0
